date,equity,cash,borrowed,holdings_val,leverage,drawdown,num_positions,active_holdings,regime
2012-02-15,831.06,-0.96,698.25,1530.27,1.84,30.67,2,"MA,FAST",Bull_LowVol
2012-02-16,834.7,-1.05,698.25,1534.0,1.84,30.37,2,"MA,FAST",Bull_LowVol
2012-02-17,837.45,-1.13,698.25,1536.83,1.84,30.14,2,"MA,FAST",Bull_LowVol
2012-02-21,845.08,-1.22,698.25,1544.55,1.83,29.5,2,"MA,FAST",Bull_LowVol
2012-02-22,864.34,-1.31,698.25,1563.89,1.81,27.9,2,"MA,FAST",Bull_LowVol
2012-02-23,874.68,-1.4,698.25,1574.33,1.8,27.04,2,"MA,FAST",Bull_LowVol
2012-02-24,890.19,-1.48,698.25,1589.92,1.79,25.74,2,"MA,FAST",Bull_LowVol
2012-02-27,907.48,-1.57,698.25,1607.3,1.77,24.3,2,"MA,FAST",Bull_LowVol
2012-02-28,909.78,-1.66,698.25,1609.69,1.77,24.11,2,"MA,FAST",Bull_LowVol
2012-02-29,904.94,0.0,864.96,1769.9,1.96,24.51,2,"URI,REGN",Bull_LowVol
2012-03-01,944.82,-0.11,864.96,1809.89,1.92,21.18,2,"URI,REGN",Bull_LowVol
2012-03-02,973.08,-0.22,864.96,1838.26,1.89,18.83,2,"URI,REGN",Bull_LowVol
2012-03-05,950.08,-0.32,864.96,1815.36,1.91,20.75,2,"URI,REGN",Bull_LowVol
2012-03-06,892.48,-0.43,864.96,1757.87,1.97,25.55,2,"URI,REGN",Bull_LowVol
2012-03-07,924.76,-0.54,864.96,1790.26,1.94,22.86,2,"URI,REGN",Bull_LowVol
2012-03-08,953.62,-0.65,864.96,1819.23,1.91,20.45,2,"URI,REGN",Bull_LowVol
2012-03-09,951.01,-0.76,864.96,1816.72,1.91,20.67,2,"URI,REGN",Bull_LowVol
2012-03-12,956.02,-0.86,864.96,1821.84,1.91,20.25,2,"URI,REGN",Bull_LowVol
2012-03-13,991.0,-0.97,864.96,1856.93,1.87,17.33,2,"URI,REGN",Bull_LowVol
2012-03-14,974.09,-1.08,864.96,1840.13,1.89,18.74,2,"URI,REGN",Bull_LowVol
2012-03-15,1019.3,-1.19,864.96,1885.45,1.85,14.97,2,"URI,REGN",Bull_LowVol
2012-03-16,999.26,-1.3,864.96,1865.52,1.87,16.64,2,"URI,REGN",Bull_LowVol
2012-03-19,986.53,-1.41,864.96,1852.89,1.88,17.71,2,"URI,REGN",Bull_LowVol
2012-03-20,969.09,-1.51,864.96,1835.56,1.89,19.16,2,"URI,REGN",Bull_LowVol
2012-03-21,1006.99,-1.62,864.96,1873.57,1.86,16.0,2,"URI,REGN",Bull_LowVol
2012-03-22,992.82,-1.73,864.96,1859.51,1.87,17.18,2,"URI,REGN",Bull_LowVol
2012-03-23,995.64,-1.84,864.96,1862.43,1.87,16.95,2,"URI,REGN",Bull_LowVol
2012-03-26,1018.46,-1.95,864.96,1885.36,1.85,15.04,2,"URI,REGN",Bull_LowVol
2012-03-27,993.71,-2.05,864.96,1860.72,1.87,17.11,2,"URI,REGN",Bull_LowVol
2012-03-28,998.94,-2.16,864.96,1866.06,1.87,16.67,2,"URI,REGN",Bull_LowVol
2012-03-29,999.51,-2.27,864.96,1866.74,1.87,16.62,2,"URI,REGN",Bull_LowVol
2012-03-30,1014.89,-2.38,864.96,1882.22,1.85,15.34,2,"URI,REGN",Bull_LowVol
2012-04-02,1073.65,-2.49,864.96,1941.09,1.81,10.44,2,"URI,REGN",Bull_LowVol
2012-04-03,1119.31,-2.59,864.96,1986.86,1.78,6.63,2,"URI,REGN",Bull_LowVol
2012-04-04,1064.73,-2.7,864.96,1932.39,1.81,11.18,2,"URI,REGN",Bull_LowVol
2012-04-05,1060.75,-2.81,864.96,1928.52,1.82,11.51,2,"URI,REGN",Bull_LowVol
2012-04-09,1010.83,-2.92,864.96,1878.71,1.86,15.68,2,"URI,REGN",Bull_LowVol
2012-04-10,909.89,-3.03,864.96,1777.87,1.95,24.1,2,"URI,REGN",Bull_LowVol
2012-04-11,951.98,-3.14,864.96,1820.08,1.91,20.59,2,"URI,REGN",Bull_LowVol
2012-04-12,1002.2,-3.24,864.96,1870.4,1.87,16.4,2,"URI,REGN",Bull_LowVol
2012-04-13,990.56,-3.35,864.96,1858.87,1.88,17.37,2,"URI,REGN",Bull_LowVol
2012-04-16,990.03,-3.46,864.96,1858.45,1.88,17.41,2,"URI,REGN",Bull_LowVol
2012-04-17,1011.5,-3.57,864.96,1880.03,1.86,15.62,2,"URI,REGN",Bull_LowVol
2012-04-18,1136.98,-3.68,864.96,2005.61,1.76,5.16,2,"URI,REGN",Bull_LowVol
2012-04-19,1135.03,-3.78,864.96,2003.77,1.77,5.32,2,"URI,REGN",Bull_MidVol
2012-04-20,1137.87,-3.89,864.96,2006.72,1.76,5.08,2,"URI,REGN",Bull_MidVol
2012-04-23,1117.44,-4.0,864.96,1986.39,1.78,6.79,2,"URI,REGN",Bull_MidVol
2012-04-24,1098.76,-4.11,864.96,1967.83,1.79,8.34,2,"URI,REGN",Bull_LowVol
2012-04-25,1163.38,-4.22,864.96,2032.56,1.75,2.95,2,"URI,REGN",Bull_MidVol
2012-04-26,1216.92,-4.32,864.96,2086.21,1.71,0.0,2,"URI,REGN",Bull_MidVol
2012-04-27,1273.4,-4.43,864.96,2142.79,1.68,0.0,2,"URI,REGN",Bull_MidVol
2012-04-30,1189.16,0.0,837.99,2027.15,1.7,6.62,2,"REGN,AAPL",Bull_MidVol
2012-05-01,1177.26,-0.1,837.99,2015.36,1.71,7.55,2,"REGN,AAPL",Bull_MidVol
2012-05-02,1214.75,-0.21,837.99,2052.95,1.69,4.61,2,"REGN,AAPL",Bull_MidVol
2012-05-03,1171.36,-0.31,837.99,2009.67,1.72,8.01,2,"REGN,AAPL",Bull_MidVol
2012-05-04,1129.41,-0.42,837.99,1967.81,1.74,11.31,2,"REGN,AAPL",Bull_MidVol
2012-05-07,1119.14,-0.52,837.99,1957.65,1.75,12.11,2,"REGN,AAPL",Bull_MidVol
2012-05-08,1125.71,-0.63,837.99,1964.33,1.74,11.6,2,"REGN,AAPL",Bull_MidVol
